,comment,title,date
379,KT 기가인터넷 쓸때 하루에 100기가 이상쓰면 100메가로 속도제한걸더니 기업용은 제한없구나,왜 지누방송 4K로 보이냐?,2023-11-03 03:08
380,혹시 인터넷 KT이신가요?,와 진짜 너무한다,2023-11-02 22:36
381,혹시 인터넷 KT이신가요?,에라이 ㅈ같은 게임아,2023-11-02 22:36
382,혹시 인터넷 KT이신가요?,진짜 게임을 할 수가 없는 수준이네요...,2023-11-02 22:36
383,혹시 KT인터넷인가요? 지금 제 주변 지인 2명이 KT인데 KT인분들만 그러고 저는 sk브로드밴드인데 안그러거든요,병신겜,2023-11-02 22:35
384,사실 kt가 3사 인터넷 중에 그나마 가장 평가 ㄱㅊ은 곳 아님?,왜 유독 민교방 인터넷은 문제가 자주 생기는 느낌이지,2023-11-02 18:28
385,지역바이지역인데 kt는 서울 경기도 가리는곳이 좀 있는지 존나 스트레스 받게 안터지는 지역이 있음 나도 kt 오래 썼는데 유선인터넷만 유지하고 폰은 u+망으로 갈아탔음,알뜰폰 요금제 정리해보았습니다 (LG망),2023-11-02 18:24
386,"나도 알뜰폰으로 메뚜기질 하다가 결국에 kt 티비, 인터넷, 휴대폰 가족결합으로 쓰는중",알뜰폰 요금제 정리해보았습니다 (LG망),2023-11-02 18:14
387,IPTV는 영상 시작하면 다운로드 하기 때문에 인터넷이 잠시끊겨도 영상이 끊기지는 않음 KT에 다시 전화해서 기사 부른다음에 건물 MDF실에 있는 장비 점검 해달라고 해야됨. 내 생각에 장비 재부팅만 해도 끊김 없어질듯,인터넷 잘 아시는분 계실까요..,2023-11-02 17:41
388,줘우(단장): 내가 여러분한테 KT라는 팀에 대해 얘기좀 할게 그들의 약점이 뭐냐 그들이 국제전을 치를 때 자기 실력을 발휘하지 못하곤 해 허약해져 그게 바로 팀이야 너네가 인터넷을 뒤져봐도 다 그런 얘기일 거야 이렇게 오래 뛴 선수들인데도 큰 국제전에서 자신감 있는 모습을 보여주지 못하고 있는 상황이야,리닝 다큐에 킅 언급있는거같은데,2023-11-02 16:47
389,형 pc인데 왜 그래? 난 컴터도 별로 안좋고 그래도 kt로 해서 핑 36정도 나오는데 컴터나 인터넷 문제 있는거 아님?,"PC) 징징글, 디라보상도 못받네 어휴 ㅋㅋ",2023-11-02 14:34
390,인터넷은 kt 폰은 skt 그냥 외우셈,"이마트 24, 한달 980원 유심 판매",2023-11-02 08:04
391,kt 게임 핑 얘기는 유선인터넷 얘기인데...,kt 정말 화나네요,2023-11-02 05:20
392,kt 때려치고 싶어도 인터넷+TV+가족결합 떄문에 탈출을 못하겠다,"이마트 24, 한달 980원 유심 판매",2023-11-02 02:14
393,Kt망 개쓰레기 축제하는곳 가면 전화 인터넷 안터진다,"이마트 24, 한달 980원 유심 판매",2023-11-02 00:51
394,밖에서 보이는 IP는 공유기가 하는 것이 아님 DHCP도 내부 아이피 뿌려주는거지 SK공유기 H524G 말고 그전에 인터넷 원선 받는 SK모뎀 있나? 그거에 포트가 여러개면 인터넷 개통당시 포트만큼 IP부여 받는거를 열어줬으면 다른 포트에 랜선 끼는 것 만으로도 다른 외부IP를 받을 수 있음(나는 KT인데 그렇게 열어달라고 해서 4개까지 외부IP다르게 받을 수 있음) 물...,IP주소 관련,2023-11-02 00:17
395,그거 kt인터넷속도 측정 함 해보셈 3회인가 측정해서 기준치 이하나오면 바로 달려오던데 정상이라길래 계속 안된다니까 그냥 전부 새걸로 바꿔줌,요즘 인터넷이 말썽이네,2023-11-01 22:30
396,kt인터넷 문제인듯 합니다... 아놔 진짜;,쿠크 저만 팅기나요? 3관에서 2연속 조우하자마자 팅기는데..,2023-11-01 16:14
397,이래서 내가 이사할 때 관리비에서 인터넷 별도라는거 보고 좋아했음 ㅋㅋ 바로 kt 달아보리기,일단 서버도 서버인데,2023-11-01 15:56
398,혹시 수도권이다 대도시에 삶?! 소도시는 진짜 헬이야 내가 3사 다 써보고 말하는거임 유선 인터넷은 kt&gt;skt&gt;조플러스임 소도시일수록 심각함,롤드컵 연습 인터넷 이슈땜에 잘 안되고 있는 중,2023-11-01 15:49
399,인터넷은 다름 KT가 갑이지 인터넷은.. 예전에 공기업이었던 탓에,롤드컵 연습 인터넷 이슈땜에 잘 안되고 있는 중,2023-11-01 14:42
400,아닌데;;; 되게 오해많으시네 근거없는;; 결제먹통사건은 KT였고 보통 케이블인터넷이나 SK망이 문제인데,롤드컵 연습 인터넷 이슈땜에 잘 안되고 있는 중,2023-11-01 14:38
401,대형호텔 인터넷같은경우 보통 3사 다 들어가서 입찰보는경우가 많아서 kt 아닌곳도 많음,롤드컵 연습 인터넷 이슈땜에 잘 안되고 있는 중,2023-11-01 14:35
402,kt 인터넷으로 문제 많아서 잇섭도 skt로 바꾼걸로아는데,러너 인터넷이 느려서 속도 체크했는데 빨간약 ㅋㅋㅋ,2023-11-01 14:10
403,저거 fast 공유하는 허브가 8단으로 잡혀서 ㅈㄴ 느리게 나오더라.. kt 홈페이지 가서 확인한 후에 인터넷 회선초기화 하면 속도 괜찮아지던데,러너 인터넷이 느려서 속도 체크했는데 빨간약 ㅋㅋㅋ,2023-11-01 13:44
404,"호오.. 그렇군요. 전에 살던 곳은 신축이라 에이 설마 신축인데 외부 인터넷 선이 문제겠어? 하던 참에 인터넷 기사님이 컴 오래돼서 그런거라고 해서 아 그렇구나 하고 지내다가,, 아무리 생각해도 이상하더라구요. 시퓨가 오래됐다 해도 그 전 더 오래된 컴 사용할땐 이런 현상이 없었는데... 아직 약정 때문에 KT로는 못 가지만 정보 정말 감사합니다",인터넷이 한번씩 끊겼다가 다시 연결돼요...,2023-11-01 09:56
405,제가 똑같이 그래서 SK 기사 불렀는데 외부 에서 집으로 들어오는 인터넷 선 중 특정 한곳이 노후하거나 찢기거나 데미지를 입으면 저런 현상이 일어난다 함. 테스터기로 일일히 찾아야 하는데 날 한번 잡아서 찾아야 한다고 함. 어차피 약정도 거의 끝나고 해서 그냥 쓴다고 하고 KT로 바꾸니 저런 현상 사라짐. 본인 SK 기사는 구라칠 확률이 높음 내 경험상으로는,인터넷이 한번씩 끊겼다가 다시 연결돼요...,2023-11-01 09:13
406,근데 얘네 다 연습실 인터넷 회선은 다 kt 거 쓰겠지?,정보) 롤드컵 8강 진출한 한국팀 모두 다 인터넷회사 스폰이 있다,2023-11-01 03:45
407,T1 프로게임단도 쓰는KT인터넷!,앞X) 인터넷 바꿔야하는데,2023-10-31 20:20
408,와이파이가 아무리 날고 기어도 안정성같은건 랜선 못따라옴... 속도야 비싼공유기쓰면 따라잡힌다는데 서울 kt기가인터넷기준 10만원짜리 공유기 써도 핑 살짝 튀고 접속테스트해도 랜선급은 안되던데,대인전 꿀팁,2023-10-31 19:53
409,관리비가 오르지 않았으니 난 좋음 ㅋㅋ 수도 공용전기 tv 였는데 인터넷도 들어옴 기존꺼 느려서 난 따로 kt썼거든,원룸 사는데 건물주가 인터넷 공짜로 넣어줌 ㅋㅋ,2023-10-31 19:20
410,AS기사님이랑 뭐 설치해주시는분들 엄청 친절하긴함 나도 최근에 KT손절하고 다른 업체로 바꿨는데 원래 노트북 인터넷 연결 안돠는거 기사님이 손봐주심,삼성 모니터 AS 레전드.jpg,2023-10-31 16:15
411,아무리 ㅈ 같다고 한들 인터넷은 kt가 최고라는 말을 들은 거 같아욤... ㅋ 그래서 전 kt 추천 ㅋ,인터넷 새로 할건데 회선 어디로하는게 좋을까요,2023-10-31 13:48
412,음 나 500기가 인터넷쓰는데 ax5400 v2 공유기로 kt 와이파이속도 452.89mbps 나옴,[옥션,2023-10-30 01:05
413,지금 KT기본 와이파이속도 300mbps정도 나오는데 저런거 사면 더 빨라짐? 1기가인터넷쓰는중,[옥션,2023-10-29 23:29
414,몰겠슴 아 근데 kt 쓸 때도 인터넷 계속 끊김; 랜선을 바꿀까...,모뎀 깜빡이는 거 정상이냐??,2023-10-29 19:45
415,넥슨이 욕먹는 회사는 맞는데... 그렇다고 넷마블 가자니 운영 노하우가 없고. 엔씨 가자니 얘넨 민심도 없고 소통도 없어서 마치 kt 인터넷이 구리다 욕하지만 막상 보면 kt가 그나마 낫다.,냉정하게 섭종하면 넥슨 말고 이 겜 가져갈 회사 있나요???,2023-10-28 17:33
416,지금 kt인터넷되나여?,오늘 KT인터넷 왜이러지,2023-10-28 17:25
417,어 나도 kt 쓸때 인터넷 수시로 존나 끊긴적 있긴한대 그래서 인터넷 바꿈,로아가 이상한거야 인터넷이 이상한거야;,2023-10-27 22:24
418,KT 연락해서 인터넷 약정 얼마남았고 위약금 얼마인지 확인해보세요. 위약금 내준다는게 별 의미 없는게 위약금 없을 때 가입하면 그만큼 수십만원 페이백해줍니다. 인터넷+TV는 3년마다 한번씩 재약정이든 이동이든 해서 지원금 타먹는게 좋아요. 약정 끝나면 SK로 갈아타고 결합할인 받으시면 될듯,공유기kt에서 sk로 바꾸는게 좋을까요,2023-10-27 11:17
419,인터넷은 kt 모바일은 skt국룰,현재 LG u+ 인터넷 상태 이상있음,2023-10-27 10:26
420,음... 폰은 신용카드 무이자 할부로 사시면 되는거 맞는데 11월초에 지마켓 옥션 쓱에서 할인이벤트 하니까 그때까지 기다려 보시라는 소리였습니다. 인터넷은 동네에 찌라시나 뽐뿌 사이트&gt;뽐뿌 카테고리&gt;인터넷가입업체 가면 인터넷+티비 갈아타면 46만원 보통 현금40 상품권6이었나 섞어서 준다고 하는데 이런거 타시면되고 휴대폰 갈아타는건 https://www.youtube.com/watch?v=zQ_2sJ...,형들 아이폰 살려는데 83년생 40아재라 아는게 아예 없어선ㅠ,2023-10-26 16:11
421,지금 sk쓰면 kt로 회사 바꾸게 유도해서 수수료 남기는 구조... 그래서 애들 목적은 회사 갈아 타게 만드는게 주요 목적. 보통 인터넷 회사들은 재약정 하는게 개인들은 더 이익.. 내는 요금제가 싸지고 재약정 지원금을 받을 수 있어서. ps.개인한테 나오는 지원금 말고 따로 수수료가 나옴.,인터넷 가입업체들은 돈버는 구조가 어떻게되나요?,2023-10-26 15:18
422,예전에 SKT KT LGU+ 대리점가서 종이에 개인정보쓰고 번호이동 하던걸 걍 인터넷으로 본인인증하고 하면 됨 번호이동이라 번호 그대로 사용가능하고 당연히 ㅇㅇ 대신 처음 가입할때 평생요금제도 있고 몇개월 특가 이후 요금 올라가는것도 있고 사용패턴 맞춰서 구입하면 굳,알뜰폰에 요즘 관심갖는 중인데,2023-10-26 14:20
423,"1. 저는 재약정 걸음 기존보다 인터넷 속도 올렸는데도 요금 적게나오게 해줌/ 상품권 17만원인가 받았던거같음 2. 이건 몰것음 그냥 올레티비 쓰던거 있어서 결합할인 다 해줌 3. 가입업체 알아보다가 무적권 통신사 바꿔야 현금,사은품 준다해서 그냥 케티서함. 막줄은 저도 인터넷은 대깨 KT라서 알아보니 해지후에 6개월인가 안에는 재가입 못한다해서 그냥 재약정으로 했음",형님들 인터넷 약정 끝나면 어케하심?,2023-10-26 12:05
424,일단 폰은 자급제사시고 다음달 초에 빅스마일데이 하니까 그때 노려보세요. 엘지는 결합이 너무 구려서 예전에 있던 좋은결합 유지중인거 아니면 인터넷 티비 약정 끝나고 KT로 갈아타면서 지원금 먹으시고요. 인터넷은 기가 베이직 이상해야 프리미엄 싱글결합됩니다. 데이터 많이쓰시는폰은 KT다이렉트샵 유심구매처중에서 7700원짜리 유심두개사시고요 KT다이렉트에서 셀프개통하...,형들 아이폰 살려는데 83년생 40아재라 아는게 아예 없어선ㅠ,2023-10-26 06:53
425,kt 빨아주던 시절은 이미 끝남 ㅋㅋ 잇섭도 열받아서 개지랄떤걸로 종결됐는데 아직도 kt쓰는건 개돼지라고생각함 보닌 가족결합으로 skt 인터넷쓰는데 생각보다 별탈없음,인터넷 kt절대쓰지마셈,2023-10-25 01:38
426,인터넷 저는 kt 한 곳에서 쓰는데 2년에 한번씩 전화하면 새 공유기로 무상 교체 해줍니다. 기준이 뭔지 모르겠는데 일단 인터넷 통신사에 문의 전화 한번 해보세요.,공유기 8년쯤 쓴거같은데 바꾸면 드라마틱하게,2023-10-25 00:42
427,통신사는 잘모르겟규 Sk 인터넷 악명높던데 게임이나 넷플 같은거 볼땐 kt 가 짱이라고 들은듯. Lg엿다가 kt로 바꿧는디 확실히 핑이 더 낮음.,SKT가 원래 차별이 철저한 곳임,2023-10-24 20:34
428,그래서 알뜰은 kt나 lg 쓰는게 나음 lg는 인터넷 결합 시켜주고 kt는 마이 알뜰폰 앱 만들어줌,SKT가 원래 차별이 철저한 곳임,2023-10-24 17:45
429,결합때문에 인터넷 바꾸려는데 skt인터넷 kt보다 안좋은가요? [댓글이 수정되었습니다: 2023-10-24 14:59:11],아이폰 통화녹음 가능 (SKT),2023-10-24 14:40
430,그건 안드 기준으로는 그래서 아이폰도 그렇지 않을까 였지 오피셜은 아니었음 전 어제 kt에서 skt로 넘어옴 ㅋㅋㅋ 인터넷도 더 빠른듯??,에이닷 타통신사는 안되는거죠?,2023-10-24 14:23
431,"kt인터넷은 다가구 주택도 ftth인가... 전신주에서 연결되는게 대칭랜이라, 인터넷 품질은 좋은거임. 엘지는 모르겠고 sk도 ftth방식 광랜이 있긴 한데, kt만큼 깔리지 못했음.",비대칭형이면 500M 짭기가랜 의미가 있을까요?,2023-10-24 13:43
432,인터넷은 무조건 kt 가셈,비대칭형이면 500M 짭기가랜 의미가 있을까요?,2023-10-24 13:41
433,KT 쓰는데 이미 이동할때 위약금이랑 인터넷 결합 변경시 위약금과 요금변경에 대해 114통해 알아놨음... 이제 SKT로 가야지...ㅋㅋㅋ,통녹때문에 통신사옮길생각까지 하게 되네,2023-10-24 12:57
434,위약금 없는 것 같으시구 넘어가는데 조건은 없습니다. 단 혹시나 kt인터넷 티비 사용하면서 결합했거나 가족할인 받는다면 확인 필요하시고 그게아니라면 바로 알뜰 넘어가도 상관없어여,5G 에서 알뜰 가고싶은데 잘 아시는분 계실까요?,2023-10-23 16:05
435,"댓글에 글좀쓰면 스트레스좀 풀릴까싶네요. 내기준에 결론은 KT 가 제일 쓰레기 같은 놈들임. 뭐 상담원, AS기사 본인 잘못도 아닌데 민원응대하는거 고생 알겠다만은 상담원-기사간에 소통도 안되고 5G랑 사무실 인터넷이랑 헤깔려하질않나 특히 아파트 5G잘 안터진다고 AS신청했더니 옥상 안테나에 커버가 달려있어서 신호가 약한건데 미관상 입대위에서 요청한거라고 확인해...",현재 ㅈ됐다는 3통사 근황,2023-10-23 14:41
436,티원 사옥 인터넷은 KT를 쓴다,캐드럴) 야방할건데 T1 도움을 어케 받아 병신들아,2023-10-23 14:28
437,모바일 SKT &gt; KT &gt;&gt;&gt;&gt;&gt;&gt; LG 인터넷 KT &gt; SKT &gt;&gt;&gt;&gt;&gt;&gt; LG,유플 쓰다가 SKT로 갈아탔는데,2023-10-22 00:13
438,0원도 있는거 보고 바로 kt해지신청 해버림 그동안 인터넷 결합할인 11000원 할인 받는거 때문에 그냥 썼는데 호구였네 알뜰5개월 꽁짜 이용해봐야겠음,자급제 이용률 급증하자 5G요금제 변경한 SKT,2023-10-21 23:01
439,나는 kt 가족 결합이랑 인터넷까지 해서 총 10 조금 넘게 나가는거 같은데 할인 감안해도 자급제 알뜰폰이 싼가..,자급제 이용률 급증하자 5G요금제 변경한 SKT,2023-10-21 22:52
440,KT 4인결합에 인터넷+tv 2대까지 쓰면 걍 써도 되나,자급제 이용률 급증하자 5G요금제 변경한 SKT,2023-10-21 22:09
441,나 할인다받아서 집 인터넷 15000인가에 데이터(100기가+속도제한무제한) 5g요금제 5만원짜리 쓰고있는데 이 정도도 호구의 반열인가? ㅠㅠ 예전에 알뜰요금제 썼을때 자꾸 끊기고 타지역에서는 잘 안터져서 그거에 데인적이 많아서 그 이후로 한 4년째 kt로 옮겨왔는데... 다시돌아가야하나,자급제 이용률 급증하자 5G요금제 변경한 SKT,2023-10-21 22:05
442,Kt모바일 이용자만 가능한거죠? 인터넷은 안돼죠?,"[KT앱,달달스페셜",2023-10-20 18:57
443,통신사만이지? kt 집 인터넷 가입자는 상관없는거겟지..,[마이케이티 앱,2023-10-20 15:36
444,1. 와파6 이상이면서 + 게임용 ( 스팀자주사용하니 해외서버에 문제되지않는...?) + 기가인터넷지원 =&gt; KT인터넷 쓰십니까? 2. 아이피타임 AX5400BCM-6E 말고 아수스 Rapture 나 MSI AXE6600로 가면 영역커버리지랑 속도제한 이외에 뭔가 체감이 더 되는게 잇나요...? =&gt; 인터넷과 기기 전부다 동일하다라고 가정한다면 사람이 유의미하게 느낄수있늘 정도가 없을듯 3. 그...,공유기 더 추려왔는데 좀봐줘요잉...ㅠㅠ,2023-10-20 14:55
445,"대리점 및 광고에서 알고 전화 오는거 절대 하지마시구요.. 아무 혜택 없습니다. 혜택이 있다고 해도, 잘 받아야 뭐 현금이나 상품권 합쳐 10~20만 사이일 거고, (sk 로 6개월 이동했다가 다시 kt로 바꿔드리면서 현금 얼마 주겠다고.. ) 이런거 다 무시하세요 전화로오는거 텔레마케팅 다 피싱이니 ㄴㄴ 제가 kt 를 10년 넘게 쓰고 있는중이라 vip 여도 vip초이스 말고 ...","[KT앱,달달스페셜",2023-10-20 14:28
446,저 내년 1월에 kt 인터넷 tv 3년 약정 끝나가는데 kt 대리점에서 먼저 전화오더라구요.. sk 로 6개월 이동했다가 다시 kt로 바꿔드리면서 현금 얼마 주겠다고.. 근데 제가 kt 를 10년 넘게 쓰고 있는중이라 vip 로 들어오는 포인트도 잘 쓰고 있고 통신사 왔다갔다하면서 장비 바뀌고 그러는게 번거로워서 안했는데 그렇게 하는게 더 이득이려나요?.. 어둠의 보조금은 어떤...,"[KT앱,달달스페셜",2023-10-20 13:18
